246000, 0.00666, 0.02
247000, 0.00667, 0.02
248000, 0.00687, 0.02
249000, 0.00679, 0.02
250000, 0.00685, 0.02
251000, 0.00663, 0.02
252000, 0.00664, 0.02
253000, 0.00657, 0.02
254000, 0.00673, 0.02
255000, 0.00671, 0.02
256000, 0.00676, 0.02
257000, 0.00657, 0.02
258000, 0.00680, 0.02
259000, 0.00662, 0.02
260000, 0.00681, 0.02
261000, 0.00672, 0.02
262000, 0.00668, 0.02
263000, 0.00658, 0.02
264000, 0.00665, 0.02
265000, 0.00650, 0.02
266000, 0.00677, 0.02
267000, 0.00673, 0.02
268000, 0.00647, 0.02
269000, 0.00650, 0.02
270000, 0.00660, 0.02
271000, 0.00672, 0.02
272000, 0.00666, 0.02
273000, 0.00641, 0.02
274000, 0.00647, 0.02
275000, 0.00659, 0.02
276000, 0.00648, 0.02
277000, 0.00652, 0.02
278000, 0.00658, 0.02
279000, 0.00657, 0.02
280000, 0.00631, 0.02
281000, 0.00637, 0.02
282000, 0.00653, 0.02
283000, 0.00649, 0.02
284000, 0.00664, 0.02
285000, 0.00627, 0.02
286000, 0.00645, 0.02
287000, 0.00642, 0.02
288000, 0.00629, 0.02
289000, 0.00641, 0.02
290000, 0.00655, 0.02
291000, 0.00634, 0.02
292000, 0.00643, 0.02
293000, 0.00646, 0.02
294000, 0.00635, 0.02
295000, 0.00640, 0.02
296000, 0.00628, 0.02
297000, 0.00634, 0.02
298000, 0.00646, 0.02
299000, 0.00635, 0.02
300000, 0.00640, 0.02
301000, 0.00631, 0.02
302000, 0.00616, 0.02
303000, 0.00633, 0.02
304000, 0.00622, 0.02
305000, 0.00624, 0.02
306000, 0.00623, 0.02
307000, 0.00652, 0.02
308000, 0.00650, 0.02
309000, 0.00638, 0.02
310000, 0.00643, 0.02
311000, 0.00613, 0.02
312000, 0.00631, 0.02
313000, 0.00638, 0.02
314000, 0.00638, 0.02
315000, 0.00650, 0.02
316000, 0.00630, 0.02
317000, 0.00628, 0.02
318000, 0.00635, 0.02
319000, 0.00634, 0.02
320000, 0.00632, 0.02
321000, 0.00629, 0.02
322000, 0.00614, 0.02
323000, 0.00615, 0.02
324000, 0.00608, 0.02
325000, 0.00623, 0.02
326000, 0.00629, 0.02
327000, 0.00621, 0.02
328000, 0.00614, 0.02
329000, 0.00617, 0.02
330000, 0.00628, 0.02
331000, 0.00606, 0.02
332000, 0.00610, 0.02
333000, 0.00616, 0.02
334000, 0.00624, 0.02
335000, 0.00597, 0.02
336000, 0.00608, 0.02
337000, 0.00616, 0.02
338000, 0.00605, 0.02
339000, 0.00606, 0.02
340000, 0.00610, 0.02
341000, 0.00618, 0.02
342000, 0.00624, 0.02
343000, 0.00613, 0.02
344000, 0.00627, 0.02
345000, 0.00600, 0.02
346000, 0.00595, 0.02
347000, 0.00601, 0.02
348000, 0.00595, 0.02
349000, 0.00589, 0.02
350000, 0.00620, 0.02
351000, 0.00605, 0.02
352000, 0.00614, 0.02
353000, 0.00628, 0.02
354000, 0.00603, 0.02
355000, 0.00605, 0.02
356000, 0.00596, 0.02
357000, 0.00615, 0.02
358000, 0.00599, 0.02
359000, 0.00601, 0.02
360000, 0.00597, 0.02
361000, 0.00597, 0.02
362000, 0.00597, 0.02
363000, 0.00590, 0.02
364000, 0.00597, 0.02
365000, 0.00580, 0.02
366000, 0.00586, 0.02
367000, 0.00578, 0.02
368000, 0.00587, 0.02
369000, 0.00586, 0.02
370000, 0.00609, 0.02
371000, 0.00592, 0.02
372000, 0.00594, 0.02
373000, 0.00601, 0.02
374000, 0.00594, 0.02
375000, 0.00594, 0.02
376000, 0.00586, 0.02
377000, 0.00585, 0.02
378000, 0.00575, 0.02
379000, 0.00596, 0.02
380000, 0.00576, 0.02
381000, 0.00605, 0.02
382000, 0.00580, 0.02
383000, 0.00585, 0.02
384000, 0.00595, 0.02
385000, 0.00591, 0.02
386000, 0.00592, 0.02
387000, 0.00577, 0.02
388000, 0.00571, 0.02
389000, 0.00594, 0.02
390000, 0.00588, 0.02
391000, 0.00585, 0.02
392000, 0.00586, 0.02
393000, 0.00586, 0.02
394000, 0.00573, 0.02
395000, 0.00598, 0.02
396000, 0.00582, 0.02
397000, 0.00578, 0.02
398000, 0.00583, 0.02
399000, 0.00582, 0.02
400000, 0.00589, 0.02
401000, 0.00584, 0.02
402000, 0.00574, 0.02
403000, 0.00567, 0.02
404000, 0.00558, 0.02
405000, 0.00584, 0.02
406000, 0.00582, 0.02
407000, 0.00583, 0.02
408000, 0.00592, 0.02
409000, 0.00575, 0.02
410000, 0.00585, 0.02
411000, 0.00583, 0.02
412000, 0.00579, 0.02
413000, 0.00574, 0.02
414000, 0.00585, 0.02
415000, 0.00568, 0.02
416000, 0.00581, 0.02
417000, 0.00579, 0.02
418000, 0.00563, 0.02
419000, 0.00571, 0.02
420000, 0.00575, 0.02
421000, 0.00567, 0.02
422000, 0.00571, 0.02
423000, 0.00572, 0.02
424000, 0.00562, 0.02
425000, 0.00565, 0.02
426000, 0.00580, 0.02
427000, 0.00569, 0.02
428000, 0.00560, 0.02
429000, 0.00552, 0.02
430000, 0.00576, 0.02
431000, 0.00518, 0.002
432000, 0.00515, 0.002
433000, 0.00513, 0.002
434000, 0.00495, 0.002
435000, 0.00509, 0.002
436000, 0.00502, 0.002
437000, 0.00503, 0.002
438000, 0.00510, 0.002
439000, 0.00499, 0.002
440000, 0.00502, 0.002
441000, 0.00500, 0.002
442000, 0.00498, 0.002
443000, 0.00499, 0.002
444000, 0.00492, 0.002
445000, 0.00487, 0.002
446000, 0.00497, 0.002
447000, 0.00501, 0.002
448000, 0.00494, 0.002
449000, 0.00490, 0.002
450000, 0.00499, 0.002
451000, 0.00499, 0.002
452000, 0.00494, 0.002
453000, 0.00499, 0.002
454000, 0.00494, 0.002
455000, 0.00483, 0.002
456000, 0.00493, 0.002
457000, 0.00490, 0.002
458000, 0.00481, 0.002
459000, 0.00494, 0.002
460000, 0.00483, 0.002
461000, 0.00502, 0.002
462000, 0.00498, 0.002
463000, 0.00490, 0.002
464000, 0.00492, 0.002
465000, 0.00478, 0.002
466000, 0.00487, 0.002
467000, 0.00492, 0.002
468000, 0.00492, 0.002
469000, 0.00490, 0.002
470000, 0.00489, 0.002
471000, 0.00495, 0.002
472000, 0.00496, 0.002
473000, 0.00485, 0.002
474000, 0.00478, 0.002
475000, 0.00495, 0.002
476000, 0.00486, 0.002
477000, 0.00491, 0.002
478000, 0.00485, 0.002
479000, 0.00478, 0.002
480000, 0.00490, 0.002
481000, 0.00487, 0.002
482000, 0.00485, 0.002
483000, 0.00474, 0.002
484000, 0.00481, 0.002
485000, 0.00473, 0.002
486000, 0.00474, 0.002
487000, 0.00495, 0.002
488000, 0.00481, 0.002
489000, 0.00488, 0.002
490000, 0.00471, 0.002
491000, 0.00488, 0.002
492000, 0.00488, 0.002
493000, 0.00495, 0.002
494000, 0.00482, 0.002
495000, 0.00482, 0.002
496000, 0.00481, 0.002
497000, 0.00497, 0.002
498000, 0.00489, 0.002
499000, 0.00480, 0.002
500000, 0.00490, 0.002
501000, 0.00477, 0.002
502000, 0.00471, 0.002
503000, 0.00491, 0.002
504000, 0.00480, 0.002
505000, 0.00480, 0.002
506000, 0.00480, 0.002
507000, 0.00482, 0.002
508000, 0.00474, 0.002
509000, 0.00468, 0.002
510000, 0.00484, 0.002
511000, 0.00485, 0.002
512000, 0.00479, 0.002
513000, 0.00491, 0.002
514000, 0.00477, 0.002
515000, 0.00479, 0.002
516000, 0.00474, 0.002
517000, 0.00487, 0.002
518000, 0.00480, 0.002
519000, 0.00491, 0.002
520000, 0.00473, 0.002
521000, 0.00470, 0.002
522000, 0.00472, 0.002
523000, 0.00480, 0.002
524000, 0.00488, 0.002
525000, 0.00485, 0.002
526000, 0.00483, 0.002
527000, 0.00473, 0.002
528000, 0.00479, 0.002
529000, 0.00474, 0.002
530000, 0.00479, 0.002
531000, 0.00488, 0.002
532000, 0.00482, 0.002
533000, 0.00480, 0.002
534000, 0.00479, 0.002
535000, 0.00481, 0.002
536000, 0.00480, 0.002
537000, 0.00482, 0.002
538000, 0.00471, 0.002
539000, 0.00481, 0.002
540000, 0.00479, 0.002
541000, 0.00476, 0.002
542000, 0.00478, 0.002
543000, 0.00467, 0.002
544000, 0.00457, 0.002
545000, 0.00484, 0.002
546000, 0.00467, 0.002
547000, 0.00476, 0.002
548000, 0.00475, 0.002
549000, 0.00474, 0.002
550000, 0.00486, 0.002
551000, 0.00478, 0.002
552000, 0.00479, 0.002
553000, 0.00476, 0.002
554000, 0.00462, 0.002
555000, 0.00471, 0.002
556000, 0.00475, 0.002
557000, 0.00473, 0.002
558000, 0.00482, 0.002
559000, 0.00480, 0.002
560000, 0.00476, 0.002
561000, 0.00469, 0.002
562000, 0.00468, 0.002
563000, 0.00469, 0.002
564000, 0.00477, 0.002
565000, 0.00464, 0.002
566000, 0.00482, 0.002
567000, 0.00488, 0.002
568000, 0.00468, 0.002
569000, 0.00477, 0.002
570000, 0.00479, 0.002
571000, 0.00484, 0.002
572000, 0.00485, 0.002
573000, 0.00483, 0.002
574000, 0.00473, 0.002
575000, 0.00462, 0.002
576000, 0.00486, 0.002
577000, 0.00478, 0.002
578000, 0.00475, 0.002
579000, 0.00470, 0.002
580000, 0.00483, 0.002
581000, 0.00488, 0.002
582000, 0.00466, 0.002
583000, 0.00477, 0.002
584000, 0.00478, 0.002
585000, 0.00457, 0.002
586000, 0.00477, 0.002
587000, 0.00462, 0.002
588000, 0.00474, 0.002
589000, 0.00472, 0.002
590000, 0.00483, 0.002
591000, 0.00471, 0.002
592000, 0.00477, 0.002
593000, 0.00481, 0.002
594000, 0.00468, 0.002
595000, 0.00477, 0.002
596000, 0.00473, 0.002
597000, 0.00469, 0.002
598000, 0.00464, 0.002
599000, 0.00466, 0.002
600000, 0.00470, 0.002
601000, 0.00474, 0.002
602000, 0.00468, 0.002
603000, 0.00464, 0.002
604000, 0.00472, 0.002
605000, 0.00464, 0.002
606000, 0.00470, 0.002
607000, 0.00481, 0.002
608000, 0.00478, 0.002
609000, 0.00475, 0.002
610000, 0.00472, 0.002
611000, 0.00478, 0.002
612000, 0.00471, 0.002
613000, 0.00476, 0.002
614000, 0.00472, 0.002
615000, 0.00479, 0.002
616000, 0.00457, 0.002
617000, 0.00463, 0.002
618000, 0.00463, 0.002
619000, 0.00477, 0.002
620000, 0.00470, 0.002
621000, 0.00456, 0.002
622000, 0.00475, 0.002
623000, 0.00475, 0.002
624000, 0.00470, 0.002
625000, 0.00467, 0.002
626000, 0.00466, 0.002
627000, 0.00463, 0.002
628000, 0.00478, 0.002
629000, 0.00483, 0.002
630000, 0.00464, 0.002
631000, 0.00480, 0.002
632000, 0.00472, 0.002
633000, 0.00459, 0.002
634000, 0.00466, 0.002
635000, 0.00464, 0.002
636000, 0.00478, 0.002
637000, 0.00470, 0.002
638000, 0.00465, 0.002
639000, 0.00469, 0.002
640000, 0.00471, 0.002
641000, 0.00467, 0.002
642000, 0.00485, 0.002
643000, 0.00469, 0.002
644000, 0.00468, 0.002
645000, 0.00464, 0.002
646000, 0.00464, 0.002
647000, 0.00466, 0.002
648000, 0.00459, 0.002
649000, 0.00454, 0.002
650000, 0.00471, 0.002
651000, 0.00482, 0.002
652000, 0.00478, 0.002
653000, 0.00476, 0.002
654000, 0.00480, 0.002
655000, 0.00468, 0.002
656000, 0.00467, 0.002
657000, 0.00461, 0.002
658000, 0.00469, 0.002
659000, 0.00465, 0.002
660000, 0.00470, 0.002
661000, 0.00455, 0.002
662000, 0.00477, 0.002
663000, 0.00473, 0.002
664000, 0.00466, 0.002
665000, 0.00467, 0.002
666000, 0.00461, 0.002
667000, 0.00474, 0.002
668000, 0.00471, 0.002
669000, 0.00462, 0.002
670000, 0.00472, 0.002
671000, 0.00454, 0.002
672000, 0.00477, 0.002
673000, 0.00467, 0.002
674000, 0.00473, 0.002
675000, 0.00465, 0.002
676000, 0.00466, 0.002
677000, 0.00461, 0.002
678000, 0.00465, 0.002
679000, 0.00457, 0.002
680000, 0.00464, 0.002
681000, 0.00463, 0.002
682000, 0.00462, 0.002
683000, 0.00464, 0.002
684000, 0.00461, 0.002
685000, 0.00457, 0.002
686000, 0.00461, 0.002
687000, 0.00466, 0.002
688000, 0.00464, 0.002
689000, 0.00460, 0.002
690000, 0.00468, 0.002
691000, 0.00467, 0.002
692000, 0.00470, 0.002
693000, 0.00466, 0.002
694000, 0.00461, 0.002
695000, 0.00449, 0.002
696000, 0.00471, 0.002
697000, 0.00468, 0.002
698000, 0.00457, 0.002
699000, 0.00471, 0.002
700000, 0.00456, 0.002
701000, 0.00459, 0.002
702000, 0.00470, 0.002
703000, 0.00465, 0.002
704000, 0.00464, 0.002
705000, 0.00467, 0.002
706000, 0.00468, 0.002
707000, 0.00466, 0.002
708000, 0.00471, 0.002
709000, 0.00458, 0.002
710000, 0.00471, 0.002
711000, 0.00458, 0.002
712000, 0.00453, 0.002
713000, 0.00458, 0.002
714000, 0.00455, 0.002
715000, 0.00456, 0.002
716000, 0.00458, 0.002
717000, 0.00468, 0.002
718000, 0.00477, 0.002
719000, 0.00456, 0.002
720000, 0.00469, 0.002
721000, 0.00470, 0.002
722000, 0.00465, 0.002
723000, 0.00468, 0.002
724000, 0.00460, 0.002
725000, 0.00464, 0.002
726000, 0.00472, 0.002
727000, 0.00460, 0.002
728000, 0.00466, 0.002
729000, 0.00467, 0.002
730000, 0.00471, 0.002
731000, 0.00462, 0.001
732000, 0.00464, 0.001
733000, 0.00450, 0.001
734000, 0.00466, 0.001
735000, 0.00451, 0.001
736000, 0.00451, 0.001
737000, 0.00457, 0.001
738000, 0.00451, 0.001
739000, 0.00466, 0.001
740000, 0.00452, 0.001
741000, 0.00462, 0.001
742000, 0.00470, 0.001
743000, 0.00452, 0.001
744000, 0.00463, 0.001
745000, 0.00450, 0.001
746000, 0.00450, 0.001
747000, 0.00451, 0.001
748000, 0.00450, 0.001
749000, 0.00462, 0.001
750000, 0.00463, 0.001
751000, 0.00454, 0.001
752000, 0.00462, 0.001
753000, 0.00463, 0.001
754000, 0.00459, 0.001
755000, 0.00460, 0.001
756000, 0.00466, 0.001
757000, 0.00451, 0.001
758000, 0.00460, 0.001
759000, 0.00456, 0.001
760000, 0.00462, 0.001
761000, 0.00465, 0.001
762000, 0.00456, 0.001
763000, 0.00468, 0.001
764000, 0.00464, 0.001
765000, 0.00455, 0.001
766000, 0.00461, 0.001
767000, 0.00452, 0.001
768000, 0.00461, 0.001
769000, 0.00456, 0.001
770000, 0.00466, 0.001
771000, 0.00464, 0.001
772000, 0.00457, 0.001
773000, 0.00466, 0.001
774000, 0.00459, 0.001
775000, 0.00454, 0.001
776000, 0.00459, 0.001
777000, 0.00464, 0.001
778000, 0.00465, 0.001
779000, 0.00447, 0.001
780000, 0.00465, 0.001
781000, 0.00460, 0.001
782000, 0.00462, 0.001
783000, 0.00458, 0.001
784000, 0.00468, 0.001
785000, 0.00458, 0.001
786000, 0.00452, 0.001
787000, 0.00450, 0.001
788000, 0.00469, 0.001
789000, 0.00462, 0.001
790000, 0.00468, 0.001
791000, 0.00455, 0.001
792000, 0.00443, 0.001
793000, 0.00455, 0.001
794000, 0.00455, 0.001
795000, 0.00464, 0.001
796000, 0.00461, 0.001
797000, 0.00463, 0.001
798000, 0.00454, 0.001
799000, 0.00460, 0.001
800000, 0.00466, 0.001
